family,instance,ppd_orig,n_vars,n_clauses,full_sat,full_wall,full_decisions,full_props,full_conflicts,full_ppd,budget,pre_wall,pre_decisions,pre_props,pre_conflicts,pre_ppd,solved_within_prefix,log_n,rel_err
uf150-645,uf150-045.cnf,26.6604,150,645,True,0.0002930409973487258,196,4028,128,20.551020408163264,30,5.408399738371372e-05,58,997,30,17.189655172413794,False,5.0106352940962555,0.1635619628120398
uf150-645,uf150-045.cnf,26.6604,150,645,True,0.0002930409973487258,196,4028,128,20.551020408163264,100,0.0001521660014986992,128,3072,100,24.0,False,5.0106352940962555,0.1678252234359484
uf150-645,uf150-045.cnf,26.6604,150,645,True,0.0002930409973487258,196,4028,128,20.551020408163264,300,0.00018716699560172856,196,4028,128,20.551020408163264,True,5.0106352940962555,0.0
uf150-645,uf150-045.cnf,26.6604,150,645,True,0.0002930409973487258,196,4028,128,20.551020408163264,1000,0.00016762499581091106,196,4028,128,20.551020408163264,True,5.0106352940962555,0.0
uf150-645,uf150-046.cnf,23.5319,150,645,True,0.01014808300533332,4624,117484,3811,25.407439446366784,10,4.012498538941145e-05,28,349,10,12.464285714285714,False,5.0106352940962555,0.5094237756387496
uf150-645,uf150-046.cnf,23.5319,150,645,True,0.01014808300533332,4624,117484,3811,25.407439446366784,30,7.287500193342566e-05,48,1026,30,21.375,False,5.0106352940962555,0.15871097340914514
uf150-645,uf150-046.cnf,23.5319,150,645,True,0.01014808300533332,4624,117484,3811,25.407439446366784,100,0.00021675002062693238,134,3213,100,23.97761194029851,False,5.0106352940962555,0.05627593874961444
uf150-645,uf150-046.cnf,23.5319,150,645,True,0.01014808300533332,4624,117484,3811,25.407439446366784,300,0.0006929590017534792,379,8876,302,23.41952506596306,False,5.0106352940962555,0.07824142942857591
uf150-645,uf150-046.cnf,23.5319,150,645,True,0.01014808300533332,4624,117484,3811,25.407439446366784,1000,0.002625624998472631,1237,30543,1001,24.6911883589329,False,5.0106352940962555,0.02819060491891892
uf150-645,uf150-047.cnf,16.3441,150,645,True,0.00019208301091566682,121,2198,72,18.165289256198346,10,3.516700235195458e-05,28,293,12,10.464285714285714,False,5.0106352940962555,0.4239405953464188
uf150-645,uf150-047.cnf,16.3441,150,645,True,0.00019208301091566682,121,2198,72,18.165289256198346,30,4.804099444299936e-05,50,798,30,15.96,False,5.0106352940962555,0.1214012738853502
uf150-645,uf150-047.cnf,16.3441,150,645,True,0.00019208301091566682,121,2198,72,18.165289256198346,100,0.00010987499263137579,121,2198,72,18.165289256198346,True,5.0106352940962555,0.0
uf150-645,uf150-047.cnf,16.3441,150,645,True,0.00019208301091566682,121,2198,72,18.165289256198346,300,7.966699195094407e-05,121,2198,72,18.165289256198346,True,5.0106352940962555,0.0
uf150-645,uf150-047.cnf,16.3441,150,645,True,0.00019208301091566682,121,2198,72,18.165289256198346,1000,6.474999827332795e-05,121,2198,72,18.165289256198346,True,5.0106352940962555,0.0
uf150-645,uf150-048.cnf,22.875,150,645,True,0.0005739170010201633,309,7718,201,24.977346278317153,10,3.575001028366387e-05,33,421,11,12.757575757575758,False,5.0106352940962555,0.48923413979127894
uf150-645,uf150-048.cnf,22.875,150,645,True,0.0005739170010201633,309,7718,201,24.977346278317153,30,6.437499541789293e-05,50,1149,30,22.98,False,5.0106352940962555,0.07996631251619593
uf150-645,uf150-048.cnf,22.875,150,645,True,0.0005739170010201633,309,7718,201,24.977346278317153,100,0.00020387498079799116,122,3758,100,30.80327868852459,False,5.0106352940962555,0.23324865441229561
uf150-645,uf150-048.cnf,22.875,150,645,True,0.0005739170010201633,309,7718,201,24.977346278317153,300,0.00044791700202040374,309,7718,201,24.977346278317153,True,5.0106352940962555,0.0
uf150-645,uf150-048.cnf,22.875,150,645,True,0.0005739170010201633,309,7718,201,24.977346278317153,1000,0.0005612079985439777,309,7718,201,24.977346278317153,True,5.0106352940962555,0.0
uf150-645,uf150-049.cnf,26.1726,150,645,True,0.00592220900580287,2615,64481,2076,24.658126195028682,10,5.716600571759045e-05,29,458,12,15.793103448275861,False,5.0106352940962555,0.35951729164806107
uf150-645,uf150-049.cnf,26.1726,150,645,True,0.00592220900580287,2615,64481,2076,24.658126195028682,30,7.016601739451289e-05,49,952,31,19.428571428571427,False,5.0106352940962555,0.21208240744228102
uf150-645,uf150-049.cnf,26.1726,150,645,True,0.00592220900580287,2615,64481,2076,24.658126195028682,100,0.0002020419924519956,129,3042,101,23.58139534883721,False,5.0106352940962555,0.04366636936137317
uf150-645,uf150-049.cnf,26.1726,150,645,True,0.00592220900580287,2615,64481,2076,24.658126195028682,300,0.0007207910239230841,396,9287,302,23.4520202020202,False,5.0106352940962555,0.048913124357829116
uf150-645,uf150-049.cnf,26.1726,150,645,True,0.00592220900580287,2615,64481,2076,24.658126195028682,1000,0.002604083012556657,1260,30941,1001,24.556349206349207,False,5.0106352940962555,0.004127523230049593
uf150-645,uf150-05.cnf,26.0094,150,645,True,0.0008127909968607128,428,9959,317,23.268691588785046,10,4.2041996493935585e-05,27,401,12,14.851851851851851,False,5.0106352940962555,0.36172380835499623
uf150-645,uf150-05.cnf,26.0094,150,645,True,0.0008127909968607128,428,9959,317,23.268691588785046,30,6.491699605248868e-05,47,948,32,20.170212765957448,False,5.0106352940962555,0.13316085311479184
uf150-645,uf150-05.cnf,26.0094,150,645,True,0.0008127909968607128,428,9959,317,23.268691588785046,100,0.00018508400535210967,125,2869,101,22.952,False,5.0106352940962555,0.013610201827492617
uf150-645,uf150-05.cnf,26.0094,150,645,True,0.0008127909968607128,428,9959,317,23.268691588785046,300,0.0007003750069998205,396,9369,301,23.65909090909091,False,5.0106352940962555,0.016777880217984716
uf150-645,uf150-05.cnf,26.0094,150,645,True,0.0008127909968607128,428,9959,317,23.268691588785046,1000,0.000792290986282751,428,9959,317,23.268691588785046,True,5.0106352940962555,0.0
uf150-645,uf150-050.cnf,22.148,150,645,True,0.009006292006233707,4008,109934,3312,27.42864271457086,10,3.754100180231035e-05,27,280,11,10.37037037037037,False,5.0106352940962555,0.6219145628791416
uf150-645,uf150-050.cnf,22.148,150,645,True,0.009006292006233707,4008,109934,3312,27.42864271457086,30,6.645798566751182e-05,49,880,30,17.959183673469386,False,5.0106352940962555,0.3452397969393882
uf150-645,uf150-050.cnf,22.148,150,645,True,0.009006292006233707,4008,109934,3312,27.42864271457086,100,0.00021170801483094692,135,3133,102,23.20740740740741,False,5.0106352940962555,0.1538988039288219
uf150-645,uf150-050.cnf,22.148,150,645,True,0.009006292006233707,4008,109934,3312,27.42864271457086,300,0.0006832499930169433,383,9296,301,24.27154046997389,False,5.0106352940962555,0.11510238685342712
uf150-645,uf150-050.cnf,22.148,150,645,True,0.009006292006233707,4008,109934,3312,27.42864271457086,1000,0.0026469580188859254,1232,32783,1002,26.60957792207792,False,5.0106352940962555,0.029861659616785483
uf150-645,uf150-051.cnf,25.2462,150,645,True,0.004662374994950369,1996,53481,1623,26.794088176352705,10,4.604100831784308e-05,23,301,10,13.08695652173913,False,5.0106352940962555,0.511572984473153
uf150-645,uf150-051.cnf,25.2462,150,645,True,0.004662374994950369,1996,53481,1623,26.794088176352705,30,9.087499347515404e-05,49,1182,32,24.122448979591837,False,5.0106352940962555,0.09971002480758948
uf150-645,uf150-051.cnf,25.2462,150,645,True,0.004662374994950369,1996,53481,1623,26.794088176352705,100,0.0002369590220041573,123,3744,102,30.4390243902439,False,5.0106352940962555,0.13603509064764732
uf150-645,uf150-051.cnf,25.2462,150,645,True,0.004662374994950369,1996,53481,1623,26.794088176352705,300,0.0007334589899983257,378,9888,301,26.158730158730158,False,5.0106352940962555,0.023712619494298984
uf150-645,uf150-051.cnf,25.2462,150,645,True,0.004662374994950369,1996,53481,1623,26.794088176352705,1000,0.0024950829974841326,1227,33307,1002,27.145069274653626,False,5.0106352940962555,0.013099199196137636
uf150-645,uf150-052.cnf,26.2714,150,645,True,0.002580458007287234,1263,31418,1011,24.8756927949327,10,3.6416982766240835e-05,30,304,10,10.133333333333333,False,5.0106352940962555,0.5926411611178306
uf150-645,uf150-052.cnf,26.2714,150,645,True,0.002580458007287234,1263,31418,1011,24.8756927949327,30,6.600000779144466e-05,55,918,31,16.69090909090909,False,5.0106352940962555,0.3290273670565223
uf150-645,uf150-052.cnf,26.2714,150,645,True,0.002580458007287234,1263,31418,1011,24.8756927949327,100,0.00020375000895000994,139,2994,101,21.53956834532374,False,5.0106352940962555,0.13411182060780813
uf150-645,uf150-052.cnf,26.2714,150,645,True,0.002580458007287234,1263,31418,1011,24.8756927949327,300,0.0006352909840643406,400,9284,302,23.21,False,5.0106352940962555,0.06696065949455723
uf150-645,uf150-052.cnf,26.2714,150,645,True,0.002580458007287234,1263,31418,1011,24.8756927949327,1000,0.0024407080200035125,1225,30927,1000,25.246530612244896,False,5.0106352940962555,0.01490763776387116
uf150-645,uf150-053.cnf,25.3756,150,645,True,0.0033356249914504588,1558,38007,1204,24.394736842105264,10,4.533299943432212e-05,30,348,11,11.6,False,5.0106352940962555,0.5244875943905071
uf150-645,uf150-053.cnf,25.3756,150,645,True,0.0033356249914504588,1558,38007,1204,24.394736842105264,30,6.770799518562853e-05,53,937,30,17.67924528301887,False,5.0106352940962555,0.27528444363029453
uf150-645,uf150-053.cnf,25.3756,150,645,True,0.0033356249914504588,1558,38007,1204,24.394736842105264,100,0.000206666998565197,132,3164,103,23.96969696969697,False,5.0106352940962555,0.01742342519041554
uf150-645,uf150-053.cnf,25.3756,150,645,True,0.0033356249914504588,1558,38007,1204,24.394736842105264,300,0.0006184999947436154,403,9039,300,22.429280397022332,False,5.0106352940962555,0.08056887261397132
uf150-645,uf150-053.cnf,25.3756,150,645,True,0.0033356249914504588,1558,38007,1204,24.394736842105264,1000,0.002417665993561968,1276,31375,1001,24.588557993730408,False,5.0106352940962555,0.007945203626489192
uf150-645,uf150-054.cnf,24.0611,150,645,True,0.0007464580121450126,406,9175,301,22.598522167487683,10,3.56250093318522e-05,26,303,10,11.653846153846153,False,5.0106352940962555,0.48430936910500944
uf150-645,uf150-054.cnf,24.0611,150,645,True,0.0007464580121450126,406,9175,301,22.598522167487683,30,6.058401777409017e-05,46,793,30,17.23913043478261,False,5.0106352940962555,0.23715673498400655
uf150-645,uf150-054.cnf,24.0611,150,645,True,0.0007464580121450126,406,9175,301,22.598522167487683,100,0.0001958330103661865,136,3010,101,22.13235294117647,False,5.0106352940962555,0.02062830581824002
uf150-645,uf150-054.cnf,24.0611,150,645,True,0.0007464580121450126,406,9175,301,22.598522167487683,300,0.0006657920021098107,382,9031,301,23.641361256544503,False,5.0106352940962555,0.046146340071615125
uf150-645,uf150-054.cnf,24.0611,150,645,True,0.0007464580121450126,406,9175,301,22.598522167487683,1000,0.0006488749932032079,406,9175,301,22.598522167487683,True,5.0106352940962555,0.0
uf150-645,uf150-055.cnf,22.6989,150,645,True,0.0061989169917069376,2840,72343,2302,25.472887323943663,10,3.933301195502281e-05,25,335,11,13.4,False,5.0106352940962555,0.47395048587976724
uf150-645,uf150-055.cnf,22.6989,150,645,True,0.0061989169917069376,2840,72343,2302,25.472887323943663,30,6.937500438652933e-05,44,952,30,21.636363636363637,False,5.0106352940962555,0.1506120464001669
uf150-645,uf150-055.cnf,22.6989,150,645,True,0.0061989169917069376,2840,72343,2302,25.472887323943663,100,0.00023095798678696156,130,3107,101,23.9,False,5.0106352940962555,0.06174750839749536
uf150-645,uf150-055.cnf,22.6989,150,645,True,0.0061989169917069376,2840,72343,2302,25.472887323943663,300,0.0007304160099010915,376,8887,302,23.63563829787234,False,5.0106352940962555,0.07212566846885747
uf150-645,uf150-055.cnf,22.6989,150,645,True,0.0061989169917069376,2840,72343,2302,25.472887323943663,1000,0.0025766660110093653,1252,31265,1001,24.972044728434504,False,5.0106352940962555,0.01966179134464995
uf150-645,uf150-056.cnf,24.2286,150,645,True,0.001989707991015166,917,23335,733,25.44711014176663,10,3.745799767784774e-05,33,313,11,9.484848484848484,False,5.0106352940962555,0.6272720779684567
uf150-645,uf150-056.cnf,24.2286,150,645,True,0.001989707991015166,917,23335,733,25.44711014176663,30,7.062498480081558e-05,58,998,30,17.20689655172414,False,5.0106352940962555,0.32381726428407814
uf150-645,uf150-056.cnf,24.2286,150,645,True,0.001989707991015166,917,23335,733,25.44711014176663,100,0.00021129200467839837,133,3095,100,23.270676691729324,False,5.0106352940962555,0.0855277254632187
uf150-645,uf150-056.cnf,24.2286,150,645,True,0.001989707991015166,917,23335,733,25.44711014176663,300,0.0006995420262683183,387,9924,301,25.643410852713178,False,5.0106352940962555,0.007714066935418261
uf150-645,uf150-056.cnf,24.2286,150,645,True,0.001989707991015166,917,23335,733,25.44711014176663,1000,0.001923458999954164,917,23335,733,25.44711014176663,True,5.0106352940962555,0.0
uf150-645,uf150-057.cnf,25.1303,150,645,True,0.0018594169814605266,888,23298,693,26.236486486486488,10,3.6124984035268426e-05,29,289,10,9.96551724137931,False,5.0106352940962555,0.6201657090589395
uf150-645,uf150-057.cnf,25.1303,150,645,True,0.0018594169814605266,888,23298,693,26.236486486486488,30,6.61670055706054e-05,52,847,31,16.28846153846154,False,5.0106352940962555,0.3791675746349967
uf150-645,uf150-057.cnf,25.1303,150,645,True,0.0018594169814605266,888,23298,693,26.236486486486488,100,0.00017820799257606268,133,2670,101,20.075187969924812,False,5.0106352940962555,0.23483702818725932
uf150-645,uf150-057.cnf,25.1303,150,645,True,0.0018594169814605266,888,23298,693,26.236486486486488,300,0.0006892920064274222,373,9611,300,25.766756032171582,False,5.0106352940962555,0.01790371033700903
uf150-645,uf150-057.cnf,25.1303,150,645,True,0.0018594169814605266,888,23298,693,26.236486486486488,1000,0.001744209002936259,888,23298,693,26.236486486486488,True,5.0106352940962555,0.0
uf150-645,uf150-058.cnf,24.8329,150,645,True,0.0010956249898299575,526,13430,401,25.53231939163498,10,5.0916976761072874e-05,32,475,15,14.84375,False,5.0106352940962555,0.41862900223380495
uf150-645,uf150-058.cnf,24.8329,150,645,True,0.0010956249898299575,526,13430,401,25.53231939163498,30,5.8666017139330506e-05,46,858,30,18.652173913043477,False,5.0106352940962555,0.2694680954385057
uf150-645,uf150-058.cnf,24.8329,150,645,True,0.0010956249898299575,526,13430,401,25.53231939163498,100,0.00019629098824225366,128,3052,100,23.84375,False,5.0106352940962555,0.06613458674609086
uf150-645,uf150-058.cnf,24.8329,150,645,True,0.0010956249898299575,526,13430,401,25.53231939163498,300,0.0006404579908121377,379,9360,301,24.696569920844325,False,5.0106352940962555,0.03273300235561319
uf150-645,uf150-058.cnf,24.8329,150,645,True,0.0010956249898299575,526,13430,401,25.53231939163498,1000,0.0009257500059902668,526,13430,401,25.53231939163498,True,5.0106352940962555,0.0
uf150-645,uf150-059.cnf,25.6704,150,645,True,0.0074465840007178485,3209,84123,2643,26.214708631972577,10,4.06669860240072e-05,31,342,10,11.03225806451613,False,5.0106352940962555,0.5791577080105054
uf150-645,uf150-059.cnf,25.6704,150,645,True,0.0074465840007178485,3209,84123,2643,26.214708631972577,30,7.391697727143764e-05,50,1011,30,20.22,False,5.0106352940962555,0.22867729396241224
uf150-645,uf150-059.cnf,25.6704,150,645,True,0.0074465840007178485,3209,84123,2643,26.214708631972577,100,0.00022545797401107848,124,3514,101,28.338709677419356,False,5.0106352940962555,0.08102325588529549
uf150-645,uf150-059.cnf,25.6704,150,645,True,0.0074465840007178485,3209,84123,2643,26.214708631972577,300,0.0006810830091126263,378,9168,303,24.253968253968253,False,5.0106352940962555,0.07479542899107113
uf150-645,uf150-059.cnf,25.6704,150,645,True,0.0074465840007178485,3209,84123,2643,26.214708631972577,1000,0.002453624998452142,1224,30402,1000,24.83823529411765,False,5.0106352940962555,0.052507672588667384
uf150-645,uf150-06.cnf,22.2584,150,645,True,0.000995083013549447,506,12285,367,24.278656126482215,10,3.7707999581471086e-05,27,343,11,12.703703703703704,False,5.0106352940962555,0.4767542471246175
uf150-645,uf150-06.cnf,22.2584,150,645,True,0.000995083013549447,506,12285,367,24.278656126482215,30,6.36249897070229e-05,47,970,30,20.638297872340427,False,5.0106352940962555,0.14994068185557546
uf150-645,uf150-06.cnf,22.2584,150,645,True,0.000995083013549447,506,12285,367,24.278656126482215,100,0.0001989169977605343,137,3396,101,24.78832116788321,False,5.0106352940962555,0.020992308583549384
uf150-645,uf150-06.cnf,22.2584,150,645,True,0.000995083013549447,506,12285,367,24.278656126482215,300,0.0006717089854646474,402,10048,302,24.99502487562189,False,5.0106352940962555,0.02950611209317671
uf150-645,uf150-06.cnf,22.2584,150,645,True,0.000995083013549447,506,12285,367,24.278656126482215,1000,0.0011462499969638884,506,12285,367,24.278656126482215,True,5.0106352940962555,0.0
uf150-645,uf150-060.cnf,21.5075,150,645,True,0.0010470000270288438,475,12257,378,25.80421052631579,10,4.054201417602599e-05,30,372,13,12.4,False,5.0106352940962555,0.5194582687443909
uf150-645,uf150-060.cnf,21.5075,150,645,True,0.0010470000270288438,475,12257,378,25.80421052631579,30,6.0999998822808266e-05,47,1019,30,21.680851063829788,False,5.0106352940962555,0.15979405602356614
uf150-645,uf150-060.cnf,21.5075,150,645,True,0.0010470000270288438,475,12257,378,25.80421052631579,100,0.00018400000408291817,123,3213,100,26.121951219512194,False,5.0106352940962555,0.012313521193464365
uf150-645,uf150-060.cnf,21.5075,150,645,True,0.0010470000270288438,475,12257,378,25.80421052631579,300,0.0006687919958494604,370,9644,301,26.064864864864866,False,5.0106352940962555,0.010101232831101556
uf150-645,uf150-060.cnf,21.5075,150,645,True,0.0010470000270288438,475,12257,378,25.80421052631579,1000,0.0008380830113310367,475,12257,378,25.80421052631579,True,5.0106352940962555,0.0
