instance,family,status,result,variables,clauses,decisions,propagations,conflicts,restarts,props_per_decision,cpu_time
uf20-0697.cnf,uf20-91,ok,SAT,20,91,6,26,1,1,4.3333,0.000927
uf20-0698.cnf,uf20-91,ok,SAT,20,91,10,85,7,1,8.5000,0.000914
uf20-0699.cnf,uf20-91,ok,SAT,20,91,8,20,0,1,2.5000,0.000932
uf20-07.cnf,uf20-91,ok,SAT,20,91,8,49,4,1,6.1250,0.000927
uf20-070.cnf,uf20-91,ok,SAT,20,91,9,30,2,1,3.3333,0.00093
uf20-0700.cnf,uf20-91,ok,SAT,20,91,5,31,2,1,6.2000,0.000895
uf20-0701.cnf,uf20-91,ok,SAT,20,91,10,75,8,1,7.5000,0.000936
uf20-0702.cnf,uf20-91,ok,SAT,20,91,11,33,3,1,3.0000,0.000895
uf20-0703.cnf,uf20-91,ok,SAT,20,91,9,20,0,1,2.2222,0.000925
uf20-0704.cnf,uf20-91,ok,SAT,20,91,6,35,2,1,5.8333,0.000909
uf20-0705.cnf,uf20-91,ok,SAT,20,91,9,43,3,1,4.7778,0.000899
uf20-0706.cnf,uf20-91,ok,SAT,20,91,6,31,1,1,5.1667,0.000954
uf20-0707.cnf,uf20-91,ok,SAT,20,91,13,59,7,1,4.5385,0.000903
uf20-0708.cnf,uf20-91,ok,SAT,20,91,15,86,11,1,5.7333,0.000989
uf20-0709.cnf,uf20-91,ok,SAT,20,91,9,53,6,1,5.8889,0.000905
uf20-071.cnf,uf20-91,ok,SAT,20,91,12,69,7,1,5.7500,0.000953
uf20-0710.cnf,uf20-91,ok,SAT,20,91,8,19,0,1,2.3750,0.000892
uf20-0711.cnf,uf20-91,ok,SAT,20,91,13,54,5,1,4.1538,0.000942
uf20-0712.cnf,uf20-91,ok,SAT,20,91,8,49,4,1,6.1250,0.000935
uf20-0713.cnf,uf20-91,ok,SAT,20,91,3,15,1,1,5.0000,0.000934
uf20-0714.cnf,uf20-91,ok,SAT,20,91,11,42,3,1,3.8182,0.000915
uf20-0715.cnf,uf20-91,ok,SAT,20,91,13,100,11,1,7.6923,0.000956
uf20-0716.cnf,uf20-91,ok,SAT,20,91,12,59,7,1,4.9167,0.000902
uf20-0717.cnf,uf20-91,ok,SAT,20,91,13,81,9,1,6.2308,0.000953
uf20-0718.cnf,uf20-91,ok,SAT,20,91,7,36,2,1,5.1429,0.000884
uf20-0719.cnf,uf20-91,ok,SAT,20,91,12,52,4,1,4.3333,0.000961
uf20-072.cnf,uf20-91,ok,SAT,20,91,9,43,3,1,4.7778,0.000921
uf20-0720.cnf,uf20-91,ok,SAT,20,91,15,103,12,1,6.8667,0.000956
uf20-0721.cnf,uf20-91,ok,SAT,20,91,8,22,1,1,2.7500,0.000927
uf20-0722.cnf,uf20-91,ok,SAT,20,91,9,44,4,1,4.8889,0.000897
uf20-0723.cnf,uf20-91,ok,SAT,20,91,17,103,11,1,6.0588,0.0009
uf20-0724.cnf,uf20-91,ok,SAT,20,91,8,25,1,1,3.1250,0.000956
uf20-0725.cnf,uf20-91,ok,SAT,20,91,13,84,10,1,6.4615,0.000899
uf20-0726.cnf,uf20-91,ok,SAT,20,91,5,20,0,1,4.0000,0.000945
uf20-0727.cnf,uf20-91,ok,SAT,20,91,7,32,3,1,4.5714,0.000908
uf20-0728.cnf,uf20-91,ok,SAT,20,91,17,86,11,1,5.0588,0.000952
uf20-0729.cnf,uf20-91,ok,SAT,20,91,16,97,12,1,6.0625,0.000905
uf20-073.cnf,uf20-91,ok,SAT,20,91,16,79,9,1,4.9375,0.000973
uf20-0730.cnf,uf20-91,ok,SAT,20,91,7,42,3,1,6.0000,0.000908
uf20-0731.cnf,uf20-91,ok,SAT,20,91,12,33,4,1,2.7500,0.000952
uf20-0732.cnf,uf20-91,ok,SAT,20,91,15,44,4,1,2.9333,0.000918
uf20-0733.cnf,uf20-91,ok,SAT,20,91,7,50,5,1,7.1429,0.000945
uf20-0734.cnf,uf20-91,ok,SAT,20,91,11,47,5,1,4.2727,0.000918
uf20-0735.cnf,uf20-91,ok,SAT,20,91,9,57,7,1,6.3333,0.000925
uf20-0736.cnf,uf20-91,ok,SAT,20,91,17,98,12,1,5.7647,0.000946
uf20-0737.cnf,uf20-91,ok,SAT,20,91,18,95,11,1,5.2778,0.000924
uf20-0738.cnf,uf20-91,ok,SAT,20,91,8,53,4,1,6.6250,0.000914
uf20-0739.cnf,uf20-91,ok,SAT,20,91,17,93,13,1,5.4706,0.000952
uf20-074.cnf,uf20-91,ok,SAT,20,91,9,76,6,1,8.4444,0.000889
uf20-0740.cnf,uf20-91,ok,SAT,20,91,9,67,5,1,7.4444,0.000941
uf20-0741.cnf,uf20-91,ok,SAT,20,91,3,20,0,1,6.6667,0.00089
uf20-0742.cnf,uf20-91,ok,SAT,20,91,11,35,3,1,3.1818,0.000907
uf20-0743.cnf,uf20-91,ok,SAT,20,91,11,60,6,1,5.4545,0.000901
uf20-0744.cnf,uf20-91,ok,SAT,20,91,10,52,7,1,5.2000,0.000943
uf20-0745.cnf,uf20-91,ok,SAT,20,91,10,34,3,1,3.4000,0.000937
uf20-0746.cnf,uf20-91,ok,SAT,20,91,13,63,10,1,4.8462,0.000926
uf20-0747.cnf,uf20-91,ok,SAT,20,91,14,64,8,1,4.5714,0.000911
uf20-0748.cnf,uf20-91,ok,SAT,20,91,9,28,1,1,3.1111,0.000895
uf20-0749.cnf,uf20-91,ok,SAT,20,91,13,83,9,1,6.3846,0.000943
uf20-075.cnf,uf20-91,ok,SAT,20,91,8,18,1,1,2.2500,0.000923
uf20-0750.cnf,uf20-91,ok,SAT,20,91,9,57,5,1,6.3333,0.000926
uf20-0751.cnf,uf20-91,ok,SAT,20,91,10,41,6,1,4.1000,0.000947
uf20-0752.cnf,uf20-91,ok,SAT,20,91,10,55,4,1,5.5000,0.000945
uf20-0753.cnf,uf20-91,ok,SAT,20,91,9,53,5,1,5.8889,0.000933
uf20-0754.cnf,uf20-91,ok,SAT,20,91,22,122,13,1,5.5455,0.000905
uf20-0755.cnf,uf20-91,ok,SAT,20,91,10,46,5,1,4.6000,0.000925
uf20-0756.cnf,uf20-91,ok,SAT,20,91,10,41,4,1,4.1000,0.000955
uf20-0757.cnf,uf20-91,ok,SAT,20,91,19,112,14,1,5.8947,0.000958
uf20-0758.cnf,uf20-91,ok,SAT,20,91,10,48,5,1,4.8000,0.000891
uf20-0759.cnf,uf20-91,ok,SAT,20,91,6,43,3,1,7.1667,0.000918
uf20-076.cnf,uf20-91,ok,SAT,20,91,7,34,2,1,4.8571,0.000912
uf20-0760.cnf,uf20-91,ok,SAT,20,91,12,63,6,1,5.2500,0.000959
uf20-0761.cnf,uf20-91,ok,SAT,20,91,6,36,2,1,6.0000,0.000899
uf20-0762.cnf,uf20-91,ok,SAT,20,91,9,62,6,1,6.8889,0.000999
uf20-0763.cnf,uf20-91,ok,SAT,20,91,10,51,4,1,5.1000,0.000992
uf20-0764.cnf,uf20-91,ok,SAT,20,91,10,67,8,1,6.7000,0.000901
uf20-0765.cnf,uf20-91,ok,SAT,20,91,5,32,2,1,6.4000,0.00093
uf20-0766.cnf,uf20-91,ok,SAT,20,91,17,88,10,1,5.1765,0.000954
uf20-0767.cnf,uf20-91,ok,SAT,20,91,8,33,2,1,4.1250,0.000946
uf20-0768.cnf,uf20-91,ok,SAT,20,91,9,43,3,1,4.7778,0.000915
uf20-0769.cnf,uf20-91,ok,SAT,20,91,7,24,2,1,3.4286,0.000882
uf20-077.cnf,uf20-91,ok,SAT,20,91,8,42,6,1,5.2500,0.000952
uf20-0770.cnf,uf20-91,ok,SAT,20,91,11,62,5,1,5.6364,0.000939
uf20-0771.cnf,uf20-91,ok,SAT,20,91,10,63,6,1,6.3000,0.000929
uf20-0772.cnf,uf20-91,ok,SAT,20,91,5,19,0,1,3.8000,0.000953
uf20-0773.cnf,uf20-91,ok,SAT,20,91,9,53,5,1,5.8889,0.000896
uf20-0774.cnf,uf20-91,ok,SAT,20,91,15,115,11,1,7.6667,0.000931
uf20-0775.cnf,uf20-91,ok,SAT,20,91,11,76,10,1,6.9091,0.00099
uf20-0776.cnf,uf20-91,ok,SAT,20,91,8,33,2,1,4.1250,0.000922
uf20-0777.cnf,uf20-91,ok,SAT,20,91,6,27,2,1,4.5000,0.000947
uf20-0778.cnf,uf20-91,ok,SAT,20,91,16,71,7,1,4.4375,0.000924
uf20-0779.cnf,uf20-91,ok,SAT,20,91,9,31,3,1,3.4444,0.000955
uf20-078.cnf,uf20-91,ok,SAT,20,91,12,60,5,1,5.0000,0.000916
uf20-0780.cnf,uf20-91,ok,SAT,20,91,6,19,0,1,3.1667,0.000945
uf20-0781.cnf,uf20-91,ok,SAT,20,91,12,96,9,1,8.0000,0.000957
uf20-0782.cnf,uf20-91,ok,SAT,20,91,14,97,12,1,6.9286,0.000964
uf20-0783.cnf,uf20-91,ok,SAT,20,91,10,52,6,1,5.2000,0.000918
uf20-0784.cnf,uf20-91,ok,SAT,20,91,13,61,7,1,4.6923,0.000925
uf20-0785.cnf,uf20-91,ok,SAT,20,91,7,20,0,1,2.8571,0.00094
uf20-0786.cnf,uf20-91,ok,SAT,20,91,15,72,7,1,4.8000,0.000921
uf20-0787.cnf,uf20-91,ok,SAT,20,91,11,28,1,1,2.5455,0.000895
uf20-0788.cnf,uf20-91,ok,SAT,20,91,17,79,9,1,4.6471,0.000928
uf20-0789.cnf,uf20-91,ok,SAT,20,91,7,48,4,1,6.8571,0.000947
uf20-079.cnf,uf20-91,ok,SAT,20,91,15,44,6,1,2.9333,0.000951
uf20-0790.cnf,uf20-91,ok,SAT,20,91,12,54,8,1,4.5000,0.00094
uf20-0791.cnf,uf20-91,ok,SAT,20,91,2,20,0,1,10.0000,0.000899
uf20-0792.cnf,uf20-91,ok,SAT,20,91,8,19,0,1,2.3750,0.00093
uf20-0793.cnf,uf20-91,ok,SAT,20,91,7,20,0,1,2.8571,0.000894
uf20-0794.cnf,uf20-91,ok,SAT,20,91,16,74,10,1,4.6250,0.000928
uf20-0795.cnf,uf20-91,ok,SAT,20,91,4,25,1,1,6.2500,0.000951
uf20-0796.cnf,uf20-91,ok,SAT,20,91,7,36,3,1,5.1429,0.00094
uf20-0797.cnf,uf20-91,ok,SAT,20,91,20,94,11,1,4.7000,0.000905
uf20-0798.cnf,uf20-91,ok,SAT,20,91,15,88,10,1,5.8667,0.000959
uf20-0799.cnf,uf20-91,ok,SAT,20,91,7,50,4,1,7.1429,0.00092
uf20-08.cnf,uf20-91,ok,SAT,20,91,9,20,0,1,2.2222,0.000942
uf20-080.cnf,uf20-91,ok,SAT,20,91,12,71,6,1,5.9167,0.000907
uf20-0800.cnf,uf20-91,ok,SAT,20,91,14,91,8,1,6.5000,0.000953
uf20-0801.cnf,uf20-91,ok,SAT,20,91,7,28,2,1,4.0000,0.00089
uf20-0802.cnf,uf20-91,ok,SAT,20,91,10,49,7,1,4.9000,0.000951
uf20-0803.cnf,uf20-91,ok,SAT,20,91,14,80,9,1,5.7143,0.000923
uf20-0804.cnf,uf20-91,ok,SAT,20,91,8,31,1,1,3.8750,0.00095
uf20-0805.cnf,uf20-91,ok,SAT,20,91,8,27,1,1,3.3750,0.000929
uf20-0806.cnf,uf20-91,ok,SAT,20,91,5,27,2,1,5.4000,0.000895
uf20-0807.cnf,uf20-91,ok,SAT,20,91,9,66,6,1,7.3333,0.000921
uf20-0808.cnf,uf20-91,ok,SAT,20,91,11,51,5,1,4.6364,0.000968
uf20-0809.cnf,uf20-91,ok,SAT,20,91,9,38,2,1,4.2222,0.000884
uf20-081.cnf,uf20-91,ok,SAT,20,91,16,107,10,1,6.6875,0.000946
uf20-0810.cnf,uf20-91,ok,SAT,20,91,7,19,0,1,2.7143,0.000942
uf20-0811.cnf,uf20-91,ok,SAT,20,91,12,64,5,1,5.3333,0.000947
uf20-0812.cnf,uf20-91,ok,SAT,20,91,10,67,8,1,6.7000,0.000889
uf20-0813.cnf,uf20-91,ok,SAT,20,91,6,19,0,1,3.1667,0.000941
uf20-0814.cnf,uf20-91,ok,SAT,20,91,15,104,10,1,6.9333,0.000918
uf20-0815.cnf,uf20-91,ok,SAT,20,91,7,35,4,1,5.0000,0.000955
uf20-0816.cnf,uf20-91,ok,SAT,20,91,18,108,14,1,6.0000,0.000917
uf20-0817.cnf,uf20-91,ok,SAT,20,91,11,79,8,1,7.1818,0.000949
uf20-0818.cnf,uf20-91,ok,SAT,20,91,10,66,7,1,6.6000,0.000897
uf20-0819.cnf,uf20-91,ok,SAT,20,91,8,30,2,1,3.7500,0.000938
uf20-082.cnf,uf20-91,ok,SAT,20,91,19,90,9,1,4.7368,0.000897
uf20-0820.cnf,uf20-91,ok,SAT,20,91,6,22,1,1,3.6667,0.000944
uf20-0821.cnf,uf20-91,ok,SAT,20,91,10,32,4,1,3.2000,0.000927
uf20-0822.cnf,uf20-91,ok,SAT,20,91,11,30,2,1,2.7273,0.000941
uf20-0823.cnf,uf20-91,ok,SAT,20,91,12,45,3,1,3.7500,0.000922
uf20-0824.cnf,uf20-91,ok,SAT,20,91,10,69,7,1,6.9000,0.000953
uf20-0825.cnf,uf20-91,ok,SAT,20,91,5,24,1,1,4.8000,0.0009
uf20-0826.cnf,uf20-91,ok,SAT,20,91,21,131,14,1,6.2381,0.00095
uf20-0827.cnf,uf20-91,ok,SAT,20,91,14,105,12,1,7.5000,0.000941
uf20-0828.cnf,uf20-91,ok,SAT,20,91,13,89,10,1,6.8462,0.000912
uf20-0829.cnf,uf20-91,ok,SAT,20,91,9,39,3,1,4.3333,0.000947
uf20-083.cnf,uf20-91,ok,SAT,20,91,17,67,8,1,3.9412,0.00089
uf20-0830.cnf,uf20-91,ok,SAT,20,91,10,66,7,1,6.6000,0.000903
uf20-0831.cnf,uf20-91,ok,SAT,20,91,8,50,4,1,6.2500,0.000937
uf20-0832.cnf,uf20-91,ok,SAT,20,91,6,26,1,1,4.3333,0.000945
uf20-0833.cnf,uf20-91,ok,SAT,20,91,6,22,1,1,3.6667,0.000897
uf20-0834.cnf,uf20-91,ok,SAT,20,91,10,33,2,1,3.3000,0.000903
uf20-0835.cnf,uf20-91,ok,SAT,20,91,10,20,1,1,2.0000,0.000938
uf20-0836.cnf,uf20-91,ok,SAT,20,91,21,114,14,1,5.4286,0.000966
uf20-0837.cnf,uf20-91,ok,SAT,20,91,5,35,2,1,7.0000,0.0009
uf20-0838.cnf,uf20-91,ok,SAT,20,91,8,37,2,1,4.6250,0.000958
uf20-0839.cnf,uf20-91,ok,SAT,20,91,7,23,1,1,3.2857,0.000901
uf20-084.cnf,uf20-91,ok,SAT,20,91,12,53,6,1,4.4167,0.000966
uf20-0840.cnf,uf20-91,ok,SAT,20,91,10,51,5,1,5.1000,0.000892
uf20-0841.cnf,uf20-91,ok,SAT,20,91,18,103,11,1,5.7222,0.000958
uf20-0842.cnf,uf20-91,ok,SAT,20,91,16,115,13,1,7.1875,0.000927
uf20-0843.cnf,uf20-91,ok,SAT,20,91,8,33,2,1,4.1250,0.000945
uf20-0844.cnf,uf20-91,ok,SAT,20,91,11,36,2,1,3.2727,0.000907
uf20-0845.cnf,uf20-91,ok,SAT,20,91,8,49,3,1,6.1250,0.000901
uf20-0846.cnf,uf20-91,ok,SAT,20,91,9,45,4,1,5.0000,0.000906
uf20-0847.cnf,uf20-91,ok,SAT,20,91,6,21,1,1,3.5000,0.000966
uf20-0848.cnf,uf20-91,ok,SAT,20,91,13,103,10,1,7.9231,0.000917
uf20-0849.cnf,uf20-91,ok,SAT,20,91,11,96,9,1,8.7273,0.00095
uf20-085.cnf,uf20-91,ok,SAT,20,91,15,101,10,1,6.7333,0.000912
uf20-0850.cnf,uf20-91,ok,SAT,20,91,9,53,5,1,5.8889,0.000963
uf20-0851.cnf,uf20-91,ok,SAT,20,91,7,20,0,1,2.8571,0.000921
uf20-0852.cnf,uf20-91,ok,SAT,20,91,16,81,7,1,5.0625,0.000929
uf20-0853.cnf,uf20-91,ok,SAT,20,91,25,141,21,1,5.6400,0.000947
uf20-0854.cnf,uf20-91,ok,SAT,20,91,5,19,0,1,3.8000,0.000951
uf20-0855.cnf,uf20-91,ok,SAT,20,91,5,29,1,1,5.8000,0.000909
uf20-0856.cnf,uf20-91,ok,SAT,20,91,12,18,0,1,1.5000,0.000956
uf20-0857.cnf,uf20-91,ok,SAT,20,91,11,25,1,1,2.2727,0.000927
uf20-0858.cnf,uf20-91,ok,SAT,20,91,5,37,3,1,7.4000,0.000943
uf20-0859.cnf,uf20-91,ok,SAT,20,91,12,73,5,1,6.0833,0.000897
uf20-086.cnf,uf20-91,ok,SAT,20,91,6,20,0,1,3.3333,0.000897
uf20-0860.cnf,uf20-91,ok,SAT,20,91,11,43,3,1,3.9091,0.000937
uf20-0861.cnf,uf20-91,ok,SAT,20,91,9,21,1,1,2.3333,0.00092
uf20-0862.cnf,uf20-91,ok,SAT,20,91,11,56,7,1,5.0909,0.000908
uf20-0863.cnf,uf20-91,ok,SAT,20,91,7,20,0,1,2.8571,0.000904
uf20-0864.cnf,uf20-91,ok,SAT,20,91,13,63,6,1,4.8462,0.000984
uf20-0865.cnf,uf20-91,ok,SAT,20,91,15,75,10,1,5.0000,0.00095
uf20-0866.cnf,uf20-91,ok,SAT,20,91,10,52,3,1,5.2000,0.000916
uf20-0867.cnf,uf20-91,ok,SAT,20,91,3,26,1,1,8.6667,0.000947
uf20-0868.cnf,uf20-91,ok,SAT,20,91,12,31,1,1,2.5833,0.000888
uf20-0869.cnf,uf20-91,ok,SAT,20,91,5,20,0,1,4.0000,0.000957
uf20-087.cnf,uf20-91,ok,SAT,20,91,8,37,3,1,4.6250,0.000939
uf20-0870.cnf,uf20-91,ok,SAT,20,91,13,84,8,1,6.4615,0.000953
uf20-0871.cnf,uf20-91,ok,SAT,20,91,15,64,6,1,4.2667,0.000961
uf20-0872.cnf,uf20-91,ok,SAT,20,91,8,24,1,1,3.0000,0.000952
uf20-0873.cnf,uf20-91,ok,SAT,20,91,10,78,7,1,7.8000,0.000962
uf20-0874.cnf,uf20-91,ok,SAT,20,91,13,44,4,1,3.3846,0.000912
uf20-0875.cnf,uf20-91,ok,SAT,20,91,6,18,0,1,3.0000,0.000942
uf20-0876.cnf,uf20-91,ok,SAT,20,91,8,55,4,1,6.8750,0.000983
uf20-0877.cnf,uf20-91,ok,SAT,20,91,12,96,8,1,8.0000,0.000961
uf20-0878.cnf,uf20-91,ok,SAT,20,91,11,34,3,1,3.0909,0.000942
uf20-0879.cnf,uf20-91,ok,SAT,20,91,8,50,4,1,6.2500,0.000898
uf20-088.cnf,uf20-91,ok,SAT,20,91,19,86,9,1,4.5263,0.000938
uf20-0880.cnf,uf20-91,ok,SAT,20,91,6,20,0,1,3.3333,0.000932
uf20-0881.cnf,uf20-91,ok,SAT,20,91,19,93,12,1,4.8947,0.000965
uf20-0882.cnf,uf20-91,ok,SAT,20,91,8,36,2,1,4.5000,0.000895
uf20-0883.cnf,uf20-91,ok,SAT,20,91,5,20,0,1,4.0000,0.000937
uf20-0884.cnf,uf20-91,ok,SAT,20,91,13,59,6,1,4.5385,0.000922
uf20-0885.cnf,uf20-91,ok,SAT,20,91,7,26,2,1,3.7143,0.0009
uf20-0886.cnf,uf20-91,ok,SAT,20,91,15,94,10,1,6.2667,0.000925
uf20-0887.cnf,uf20-91,ok,SAT,20,91,8,51,5,1,6.3750,0.000957
uf20-0888.cnf,uf20-91,ok,SAT,20,91,19,92,13,1,4.8421,0.000966
uf20-0889.cnf,uf20-91,ok,SAT,20,91,11,43,3,1,3.9091,0.000943
uf20-089.cnf,uf20-91,ok,SAT,20,91,15,68,8,1,4.5333,0.000964
uf20-0890.cnf,uf20-91,ok,SAT,20,91,15,92,8,1,6.1333,0.000921
uf20-0891.cnf,uf20-91,ok,SAT,20,91,7,19,0,1,2.7143,0.000952
uf20-0892.cnf,uf20-91,ok,SAT,20,91,12,35,1,1,2.9167,0.000916
uf20-0893.cnf,uf20-91,ok,SAT,20,91,10,58,7,1,5.8000,0.000953
uf20-0894.cnf,uf20-91,ok,SAT,20,91,20,123,16,1,6.1500,0.000907
uf20-0895.cnf,uf20-91,ok,SAT,20,91,6,39,2,1,6.5000,0.000942
uf20-0896.cnf,uf20-91,ok,SAT,20,91,7,20,0,1,2.8571,0.00094
uf20-0897.cnf,uf20-91,ok,SAT,20,91,6,27,1,1,4.5000,0.000921
uf20-0898.cnf,uf20-91,ok,SAT,20,91,6,19,0,1,3.1667,0.000954
uf20-0899.cnf,uf20-91,ok,SAT,20,91,22,96,12,1,4.3636,0.0009
uf20-09.cnf,uf20-91,ok,SAT,20,91,8,26,2,1,3.2500,0.000881
uf20-090.cnf,uf20-91,ok,SAT,20,91,3,18,0,1,6.0000,0.000961
uf20-0900.cnf,uf20-91,ok,SAT,20,91,8,25,1,1,3.1250,0.000935
uf20-0901.cnf,uf20-91,ok,SAT,20,91,15,71,8,1,4.7333,0.000911
uf20-0902.cnf,uf20-91,ok,SAT,20,91,10,32,2,1,3.2000,0.000914
uf20-0903.cnf,uf20-91,ok,SAT,20,91,12,44,5,1,3.6667,0.000962
uf20-0904.cnf,uf20-91,ok,SAT,20,91,10,64,5,1,6.4000,0.000965
uf20-0905.cnf,uf20-91,ok,SAT,20,91,16,65,6,1,4.0625,0.000936
uf20-0906.cnf,uf20-91,ok,SAT,20,91,10,48,5,1,4.8000,0.00095
uf20-0907.cnf,uf20-91,ok,SAT,20,91,11,44,4,1,4.0000,0.000913
uf20-0908.cnf,uf20-91,ok,SAT,20,91,9,47,4,1,5.2222,0.000956
uf20-0909.cnf,uf20-91,ok,SAT,20,91,21,116,13,1,5.5238,0.000924
uf20-091.cnf,uf20-91,ok,SAT,20,91,7,40,3,1,5.7143,0.000939
uf20-0910.cnf,uf20-91,ok,SAT,20,91,7,20,0,1,2.8571,0.000939
uf20-0911.cnf,uf20-91,ok,SAT,20,91,7,21,1,1,3.0000,0.000896
uf20-0912.cnf,uf20-91,ok,SAT,20,91,11,50,5,1,4.5455,0.000964
uf20-0913.cnf,uf20-91,ok,SAT,20,91,11,95,8,1,8.6364,0.000904
uf20-0914.cnf,uf20-91,ok,SAT,20,91,10,63,7,1,6.3000,0.000945
uf20-0915.cnf,uf20-91,ok,SAT,20,91,6,20,0,1,3.3333,0.000944
uf20-0916.cnf,uf20-91,ok,SAT,20,91,14,80,8,1,5.7143,0.001047
uf20-0917.cnf,uf20-91,ok,SAT,20,91,14,59,7,1,4.2143,0.00103
uf20-0918.cnf,uf20-91,ok,SAT,20,91,9,46,4,1,5.1111,0.000914
uf20-0919.cnf,uf20-91,ok,SAT,20,91,9,35,4,1,3.8889,0.000945
uf20-092.cnf,uf20-91,ok,SAT,20,91,10,50,4,1,5.0000,0.000958
uf20-0920.cnf,uf20-91,ok,SAT,20,91,8,32,3,1,4.0000,0.000992
uf20-0921.cnf,uf20-91,ok,SAT,20,91,19,77,10,1,4.0526,0.000939
uf20-0922.cnf,uf20-91,ok,SAT,20,91,8,47,4,1,5.8750,0.000959
uf20-0923.cnf,uf20-91,ok,SAT,20,91,5,20,0,1,4.0000,0.000933
uf20-0924.cnf,uf20-91,ok,SAT,20,91,13,92,10,1,7.0769,0.000961
uf20-0925.cnf,uf20-91,ok,SAT,20,91,9,20,0,1,2.2222,0.000969
uf20-0926.cnf,uf20-91,ok,SAT,20,91,8,30,3,1,3.7500,0.001044
uf20-0927.cnf,uf20-91,ok,SAT,20,91,9,34,4,1,3.7778,0.000973
uf20-0928.cnf,uf20-91,ok,SAT,20,91,6,34,3,1,5.6667,0.00096
uf20-0929.cnf,uf20-91,ok,SAT,20,91,13,80,9,1,6.1538,0.000954
uf20-093.cnf,uf20-91,ok,SAT,20,91,7,43,2,1,6.1429,0.001005
uf20-0930.cnf,uf20-91,ok,SAT,20,91,6,40,3,1,6.6667,0.000995
uf20-0931.cnf,uf20-91,ok,SAT,20,91,9,46,3,1,5.1111,0.00094
uf20-0932.cnf,uf20-91,ok,SAT,20,91,14,34,3,1,2.4286,0.001003
uf20-0933.cnf,uf20-91,ok,SAT,20,91,6,31,2,1,5.1667,0.000936
uf20-0934.cnf,uf20-91,ok,SAT,20,91,7,20,0,1,2.8571,0.001014
uf20-0935.cnf,uf20-91,ok,SAT,20,91,18,94,12,1,5.2222,0.001088
uf20-0936.cnf,uf20-91,ok,SAT,20,91,8,46,3,1,5.7500,0.000981
uf20-0937.cnf,uf20-91,ok,SAT,20,91,11,72,7,1,6.5455,0.000991
uf20-0938.cnf,uf20-91,ok,SAT,20,91,7,44,3,1,6.2857,0.000948
uf20-0939.cnf,uf20-91,ok,SAT,20,91,9,25,1,1,2.7778,0.001002
uf20-094.cnf,uf20-91,ok,SAT,20,91,10,61,7,1,6.1000,0.001036
uf20-0940.cnf,uf20-91,ok,SAT,20,91,8,34,2,1,4.2500,0.000987
uf20-0941.cnf,uf20-91,ok,SAT,20,91,10,52,3,1,5.2000,0.000984
uf20-0942.cnf,uf20-91,ok,SAT,20,91,11,57,5,1,5.1818,0.000973
uf20-0943.cnf,uf20-91,ok,SAT,20,91,6,20,0,1,3.3333,0.000946
uf20-0944.cnf,uf20-91,ok,SAT,20,91,9,47,4,1,5.2222,0.000915
uf20-0945.cnf,uf20-91,ok,SAT,20,91,7,39,3,1,5.5714,0.000949
uf20-0946.cnf,uf20-91,ok,SAT,20,91,11,65,6,1,5.9091,0.001017
uf20-0947.cnf,uf20-91,ok,SAT,20,91,7,20,0,1,2.8571,0.000932
uf20-0948.cnf,uf20-91,ok,SAT,20,91,5,26,1,1,5.2000,0.0009
uf20-0949.cnf,uf20-91,ok,SAT,20,91,13,80,8,1,6.1538,0.000927
uf20-095.cnf,uf20-91,ok,SAT,20,91,9,52,5,1,5.7778,0.000947
uf20-0950.cnf,uf20-91,ok,SAT,20,91,12,85,9,1,7.0833,0.000972
uf20-0951.cnf,uf20-91,ok,SAT,20,91,4,26,1,1,6.5000,0.000981
uf20-0952.cnf,uf20-91,ok,SAT,20,91,15,70,8,1,4.6667,0.000982
uf20-0953.cnf,uf20-91,ok,SAT,20,91,20,96,11,1,4.8000,0.000973
uf20-0954.cnf,uf20-91,ok,SAT,20,91,4,26,1,1,6.5000,0.000959
uf20-0955.cnf,uf20-91,ok,SAT,20,91,11,64,7,1,5.8182,0.000897
uf20-0956.cnf,uf20-91,ok,SAT,20,91,8,46,3,1,5.7500,0.000976
uf20-0957.cnf,uf20-91,ok,SAT,20,91,5,22,2,1,4.4000,0.000998
uf20-0958.cnf,uf20-91,ok,SAT,20,91,17,111,13,1,6.5294,0.000939
uf20-0959.cnf,uf20-91,ok,SAT,20,91,3,27,1,1,9.0000,0.00095
uf20-096.cnf,uf20-91,ok,SAT,20,91,6,27,1,1,4.5000,0.000906
uf20-0960.cnf,uf20-91,ok,SAT,20,91,12,91,9,1,7.5833,0.00096
uf20-0961.cnf,uf20-91,ok,SAT,20,91,10,31,2,1,3.1000,0.000937
uf20-0962.cnf,uf20-91,ok,SAT,20,91,11,84,8,1,7.6364,0.000959
uf20-0963.cnf,uf20-91,ok,SAT,20,91,12,76,6,1,6.3333,0.00095
uf20-0964.cnf,uf20-91,ok,SAT,20,91,12,67,6,1,5.5833,0.000895
uf20-0965.cnf,uf20-91,ok,SAT,20,91,10,58,5,1,5.8000,0.000932
uf20-0966.cnf,uf20-91,ok,SAT,20,91,9,26,1,1,2.8889,0.000891
uf20-0967.cnf,uf20-91,ok,SAT,20,91,14,64,7,1,4.5714,0.00096
uf20-0968.cnf,uf20-91,ok,SAT,20,91,18,69,8,1,3.8333,0.000916
uf20-0969.cnf,uf20-91,ok,SAT,20,91,10,48,4,1,4.8000,0.000944
uf20-097.cnf,uf20-91,ok,SAT,20,91,15,83,10,1,5.5333,0.00092
