solver,instance,family,result,propagations,decisions,props_per_decision,status
kissat,uf50-0181.cnf,uf50-218,SAT,413,0,,zero_decisions
kissat,uf50-0711.cnf,uf50-218,SAT,346,0,,zero_decisions
kissat,uf50-015.cnf,uf50-218,SAT,392,0,,zero_decisions
kissat,uf50-0209.cnf,uf50-218,SAT,354,0,,zero_decisions
kissat,uf50-0831.cnf,uf50-218,SAT,407,0,,zero_decisions
kissat,uf50-0934.cnf,uf50-218,SAT,361,0,,zero_decisions
kissat,uf50-0464.cnf,uf50-218,SAT,358,0,,zero_decisions
kissat,uf50-0345.cnf,uf50-218,SAT,350,0,,zero_decisions
kissat,uf50-0684.cnf,uf50-218,SAT,338,0,,zero_decisions
kissat,uf50-0644.cnf,uf50-218,SAT,317,0,,zero_decisions
kissat,uf50-0549.cnf,uf50-218,SAT,79,0,,zero_decisions
kissat,uf50-0969.cnf,uf50-218,SAT,292,0,,zero_decisions
kissat,uf50-0707.cnf,uf50-218,SAT,304,0,,zero_decisions
kissat,uf50-0701.cnf,uf50-218,SAT,292,0,,zero_decisions
kissat,uf50-0426.cnf,uf50-218,SAT,361,0,,zero_decisions
kissat,uf50-0658.cnf,uf50-218,SAT,345,0,,zero_decisions
kissat,uf50-0341.cnf,uf50-218,SAT,381,0,,zero_decisions
kissat,uf50-0587.cnf,uf50-218,SAT,355,0,,zero_decisions
kissat,uf50-0834.cnf,uf50-218,SAT,315,0,,zero_decisions
kissat,uf50-0483.cnf,uf50-218,SAT,62,0,,zero_decisions
kissat,uf50-0862.cnf,uf50-218,SAT,333,0,,zero_decisions
kissat,uf50-0601.cnf,uf50-218,SAT,270,0,,zero_decisions
kissat,uf50-05.cnf,uf50-218,SAT,412,0,,zero_decisions
kissat,uf50-0727.cnf,uf50-218,SAT,417,0,,zero_decisions
kissat,uf50-0698.cnf,uf50-218,SAT,359,0,,zero_decisions
kissat,uf50-0143.cnf,uf50-218,SAT,414,0,,zero_decisions
kissat,uf50-058.cnf,uf50-218,SAT,321,0,,zero_decisions
kissat,uf50-054.cnf,uf50-218,SAT,327,0,,zero_decisions
kissat,uf50-0789.cnf,uf50-218,SAT,345,0,,zero_decisions
kissat,uf50-0960.cnf,uf50-218,SAT,412,0,,zero_decisions
kissat,uf50-0499.cnf,uf50-218,SAT,274,0,,zero_decisions
kissat,uf50-0813.cnf,uf50-218,SAT,449,0,,zero_decisions
kissat,uf50-0646.cnf,uf50-218,SAT,422,0,,zero_decisions
kissat,uf50-057.cnf,uf50-218,SAT,356,0,,zero_decisions
kissat,uf50-0722.cnf,uf50-218,SAT,346,0,,zero_decisions
kissat,uf50-045.cnf,uf50-218,SAT,454,0,,zero_decisions
kissat,uf50-0585.cnf,uf50-218,SAT,350,0,,zero_decisions
kissat,uf50-0441.cnf,uf50-218,SAT,392,0,,zero_decisions
kissat,uf50-0398.cnf,uf50-218,SAT,119,0,,zero_decisions
kissat,uf50-0195.cnf,uf50-218,SAT,324,0,,zero_decisions
kissat,uf50-0411.cnf,uf50-218,SAT,346,0,,zero_decisions
kissat,uf50-0792.cnf,uf50-218,SAT,386,0,,zero_decisions
kissat,uf50-0503.cnf,uf50-218,SAT,397,0,,zero_decisions
kissat,uf50-0109.cnf,uf50-218,SAT,202,0,,zero_decisions
kissat,uf50-0875.cnf,uf50-218,SAT,332,0,,zero_decisions
kissat,uf50-0475.cnf,uf50-218,SAT,310,0,,zero_decisions
kissat,uf50-0135.cnf,uf50-218,SAT,348,0,,zero_decisions
kissat,uf50-0350.cnf,uf50-218,SAT,303,0,,zero_decisions
kissat,uf50-0425.cnf,uf50-218,SAT,352,0,,zero_decisions
kissat,uf50-0738.cnf,uf50-218,SAT,305,0,,zero_decisions
kissat,uf50-0408.cnf,uf50-218,SAT,417,0,,zero_decisions
kissat,uf50-0985.cnf,uf50-218,SAT,339,0,,zero_decisions
kissat,uf50-0558.cnf,uf50-218,SAT,398,0,,zero_decisions
kissat,uf50-0804.cnf,uf50-218,SAT,334,0,,zero_decisions
kissat,uf50-0608.cnf,uf50-218,SAT,331,0,,zero_decisions
kissat,uf50-0450.cnf,uf50-218,SAT,394,0,,zero_decisions
kissat,uf50-0153.cnf,uf50-218,SAT,314,0,,zero_decisions
kissat,uf50-0916.cnf,uf50-218,SAT,355,0,,zero_decisions
kissat,uf50-0674.cnf,uf50-218,SAT,373,0,,zero_decisions
kissat,uf50-0298.cnf,uf50-218,SAT,363,0,,zero_decisions
kissat,uf50-033.cnf,uf50-218,SAT,174,0,,zero_decisions
kissat,uf50-0521.cnf,uf50-218,SAT,183,0,,zero_decisions
kissat,uf50-0401.cnf,uf50-218,SAT,313,0,,zero_decisions
kissat,uf50-0366.cnf,uf50-218,SAT,422,0,,zero_decisions
kissat,uf50-0435.cnf,uf50-218,SAT,360,0,,zero_decisions
kissat,uf50-0725.cnf,uf50-218,SAT,295,0,,zero_decisions
kissat,uf50-0747.cnf,uf50-218,SAT,433,0,,zero_decisions
kissat,uf50-098.cnf,uf50-218,SAT,376,0,,zero_decisions
kissat,uf50-0881.cnf,uf50-218,SAT,376,0,,zero_decisions
kissat,uf50-0759.cnf,uf50-218,SAT,396,0,,zero_decisions
kissat,uf50-0997.cnf,uf50-218,SAT,58,0,,zero_decisions
kissat,uf50-0525.cnf,uf50-218,SAT,330,0,,zero_decisions
kissat,uf50-0455.cnf,uf50-218,SAT,372,0,,zero_decisions
kissat,uf50-0156.cnf,uf50-218,SAT,344,0,,zero_decisions
kissat,uf50-067.cnf,uf50-218,SAT,379,0,,zero_decisions
kissat,uf50-0673.cnf,uf50-218,SAT,354,0,,zero_decisions
kissat,uf50-0591.cnf,uf50-218,SAT,136,0,,zero_decisions
kissat,uf50-0956.cnf,uf50-218,SAT,360,0,,zero_decisions
kissat,uf50-0766.cnf,uf50-218,SAT,355,0,,zero_decisions
kissat,uf50-0913.cnf,uf50-218,SAT,320,0,,zero_decisions
kissat,uuf50-0979.cnf,uuf50-218,UNSAT,269,0,,zero_decisions
kissat,uuf50-0392.cnf,uuf50-218,UNSAT,355,0,,zero_decisions
kissat,uuf50-0284.cnf,uuf50-218,UNSAT,232,0,,zero_decisions
kissat,uuf50-0547.cnf,uuf50-218,UNSAT,363,0,,zero_decisions
kissat,uuf50-0361.cnf,uuf50-218,UNSAT,302,0,,zero_decisions
kissat,uuf50-0321.cnf,uuf50-218,UNSAT,253,0,,zero_decisions
kissat,uuf50-0439.cnf,uuf50-218,UNSAT,313,0,,zero_decisions
kissat,uuf50-0862.cnf,uuf50-218,UNSAT,288,0,,zero_decisions
kissat,uuf50-0983.cnf,uuf50-218,UNSAT,270,0,,zero_decisions
kissat,uuf50-0555.cnf,uuf50-218,UNSAT,232,0,,zero_decisions
kissat,uuf50-0416.cnf,uuf50-218,UNSAT,298,0,,zero_decisions
kissat,uuf50-0294.cnf,uuf50-218,UNSAT,240,0,,zero_decisions
kissat,uuf50-0146.cnf,uuf50-218,UNSAT,250,0,,zero_decisions
kissat,uuf50-03.cnf,uuf50-218,UNSAT,308,0,,zero_decisions
kissat,uuf50-0818.cnf,uuf50-218,UNSAT,258,0,,zero_decisions
kissat,uuf50-0690.cnf,uuf50-218,UNSAT,336,0,,zero_decisions
kissat,uuf50-0178.cnf,uuf50-218,UNSAT,336,0,,zero_decisions
kissat,uuf50-0863.cnf,uuf50-218,UNSAT,232,0,,zero_decisions
kissat,uuf50-0311.cnf,uuf50-218,UNSAT,275,0,,zero_decisions
kissat,uuf50-0239.cnf,uuf50-218,UNSAT,296,0,,zero_decisions
kissat,uuf50-0620.cnf,uuf50-218,UNSAT,256,0,,zero_decisions
kissat,uuf50-0942.cnf,uuf50-218,UNSAT,305,0,,zero_decisions
kissat,uuf50-0479.cnf,uuf50-218,UNSAT,270,0,,zero_decisions
kissat,uuf50-0251.cnf,uuf50-218,UNSAT,239,0,,zero_decisions
kissat,uuf50-0366.cnf,uuf50-218,UNSAT,316,0,,zero_decisions
kissat,uuf50-0999.cnf,uuf50-218,UNSAT,302,0,,zero_decisions
kissat,uuf50-038.cnf,uuf50-218,UNSAT,264,0,,zero_decisions
kissat,uuf50-0577.cnf,uuf50-218,UNSAT,338,0,,zero_decisions
kissat,uuf50-0876.cnf,uuf50-218,UNSAT,285,0,,zero_decisions
kissat,uuf50-0981.cnf,uuf50-218,UNSAT,288,0,,zero_decisions
kissat,uuf50-0832.cnf,uuf50-218,UNSAT,288,0,,zero_decisions
kissat,uuf50-0925.cnf,uuf50-218,UNSAT,377,0,,zero_decisions
kissat,uuf50-0434.cnf,uuf50-218,UNSAT,285,0,,zero_decisions
kissat,uuf50-0909.cnf,uuf50-218,UNSAT,305,0,,zero_decisions
kissat,uuf50-0328.cnf,uuf50-218,UNSAT,322,0,,zero_decisions
kissat,uuf50-0642.cnf,uuf50-218,UNSAT,252,0,,zero_decisions
kissat,uuf50-079.cnf,uuf50-218,UNSAT,280,0,,zero_decisions
kissat,uuf50-0245.cnf,uuf50-218,UNSAT,295,0,,zero_decisions
kissat,uuf50-0206.cnf,uuf50-218,UNSAT,246,0,,zero_decisions
kissat,uuf50-0368.cnf,uuf50-218,UNSAT,288,0,,zero_decisions
kissat,uuf50-0315.cnf,uuf50-218,UNSAT,294,0,,zero_decisions
kissat,uuf50-0398.cnf,uuf50-218,UNSAT,279,0,,zero_decisions
kissat,uuf50-0737.cnf,uuf50-218,UNSAT,345,0,,zero_decisions
kissat,uuf50-0820.cnf,uuf50-218,UNSAT,292,0,,zero_decisions
kissat,uuf50-0815.cnf,uuf50-218,UNSAT,280,0,,zero_decisions
kissat,uuf50-0792.cnf,uuf50-218,UNSAT,294,0,,zero_decisions
kissat,uuf50-0352.cnf,uuf50-218,UNSAT,236,0,,zero_decisions
kissat,uuf50-0232.cnf,uuf50-218,UNSAT,280,0,,zero_decisions
kissat,uuf50-0895.cnf,uuf50-218,UNSAT,276,0,,zero_decisions
kissat,uuf50-0438.cnf,uuf50-218,UNSAT,263,0,,zero_decisions
kissat,uuf50-0606.cnf,uuf50-218,UNSAT,236,0,,zero_decisions
kissat,uuf50-0242.cnf,uuf50-218,UNSAT,264,0,,zero_decisions
kissat,uuf50-0579.cnf,uuf50-218,UNSAT,296,0,,zero_decisions
kissat,uuf50-0369.cnf,uuf50-218,UNSAT,247,0,,zero_decisions
kissat,uuf50-0934.cnf,uuf50-218,UNSAT,323,0,,zero_decisions
kissat,uuf50-0986.cnf,uuf50-218,UNSAT,234,0,,zero_decisions
kissat,uuf50-0746.cnf,uuf50-218,UNSAT,284,0,,zero_decisions
kissat,uuf50-0346.cnf,uuf50-218,UNSAT,265,0,,zero_decisions
kissat,uuf50-0350.cnf,uuf50-218,UNSAT,299,0,,zero_decisions
kissat,uuf50-074.cnf,uuf50-218,UNSAT,281,0,,zero_decisions
kissat,uuf50-0583.cnf,uuf50-218,UNSAT,317,0,,zero_decisions
kissat,uuf50-0585.cnf,uuf50-218,UNSAT,335,0,,zero_decisions
kissat,uuf50-0562.cnf,uuf50-218,UNSAT,263,0,,zero_decisions
kissat,uuf50-0766.cnf,uuf50-218,UNSAT,252,0,,zero_decisions
kissat,uuf50-0589.cnf,uuf50-218,UNSAT,242,0,,zero_decisions
kissat,uuf50-0537.cnf,uuf50-218,UNSAT,364,0,,zero_decisions
kissat,uuf50-0112.cnf,uuf50-218,UNSAT,331,0,,zero_decisions
kissat,uuf50-0671.cnf,uuf50-218,UNSAT,266,0,,zero_decisions
kissat,uuf50-0423.cnf,uuf50-218,UNSAT,298,0,,zero_decisions
kissat,uuf50-0731.cnf,uuf50-218,UNSAT,335,0,,zero_decisions
kissat,uuf50-0113.cnf,uuf50-218,UNSAT,279,0,,zero_decisions
kissat,uuf50-0923.cnf,uuf50-218,UNSAT,280,0,,zero_decisions
kissat,uuf50-0785.cnf,uuf50-218,UNSAT,240,0,,zero_decisions
kissat,uuf50-0931.cnf,uuf50-218,UNSAT,264,0,,zero_decisions
kissat,uuf50-0436.cnf,uuf50-218,UNSAT,287,0,,zero_decisions
kissat,uuf50-0907.cnf,uuf50-218,UNSAT,263,0,,zero_decisions
kissat,uuf50-0728.cnf,uuf50-218,UNSAT,265,0,,zero_decisions
kissat,uuf50-0153.cnf,uuf50-218,UNSAT,271,0,,zero_decisions
kissat,uuf50-0594.cnf,uuf50-218,UNSAT,289,0,,zero_decisions
kissat,uuf50-0543.cnf,uuf50-218,UNSAT,242,0,,zero_decisions
kissat,uuf50-0165.cnf,uuf50-218,UNSAT,282,0,,zero_decisions
kissat,uuf50-0740.cnf,uuf50-218,UNSAT,287,0,,zero_decisions
kissat,uuf50-0654.cnf,uuf50-218,UNSAT,320,0,,zero_decisions
kissat,uuf50-0234.cnf,uuf50-218,UNSAT,309,0,,zero_decisions
kissat,uuf50-0684.cnf,uuf50-218,UNSAT,258,0,,zero_decisions
kissat,uuf50-0320.cnf,uuf50-218,UNSAT,264,0,,zero_decisions
kissat,uuf50-0558.cnf,uuf50-218,UNSAT,302,0,,zero_decisions
kissat,uuf50-0419.cnf,uuf50-218,UNSAT,317,0,,zero_decisions
kissat,uuf50-0855.cnf,uuf50-218,UNSAT,266,0,,zero_decisions
kissat,uuf50-067.cnf,uuf50-218,UNSAT,280,0,,zero_decisions
kissat,uuf50-0333.cnf,uuf50-218,UNSAT,334,0,,zero_decisions
kissat,uuf50-0692.cnf,uuf50-218,UNSAT,244,0,,zero_decisions
kissat,uuf50-0716.cnf,uuf50-218,UNSAT,277,0,,zero_decisions
kissat,uuf50-0456.cnf,uuf50-218,UNSAT,294,0,,zero_decisions
kissat,uuf50-0290.cnf,uuf50-218,UNSAT,271,0,,zero_decisions
kissat,uuf50-0640.cnf,uuf50-218,UNSAT,281,0,,zero_decisions
kissat,uuf50-0462.cnf,uuf50-218,UNSAT,283,0,,zero_decisions
kissat,uuf50-0322.cnf,uuf50-218,UNSAT,318,0,,zero_decisions
kissat,uuf50-0183.cnf,uuf50-218,UNSAT,250,0,,zero_decisions
kissat,uuf50-0132.cnf,uuf50-218,UNSAT,351,0,,zero_decisions
kissat,uuf50-0668.cnf,uuf50-218,UNSAT,293,0,,zero_decisions
kissat,uuf50-0683.cnf,uuf50-218,UNSAT,344,0,,zero_decisions
kissat,uuf50-0864.cnf,uuf50-218,UNSAT,293,0,,zero_decisions
kissat,uuf50-0314.cnf,uuf50-218,UNSAT,308,0,,zero_decisions
kissat,uuf50-0522.cnf,uuf50-218,UNSAT,256,0,,zero_decisions
kissat,uuf50-0816.cnf,uuf50-218,UNSAT,284,0,,zero_decisions
kissat,uuf50-0207.cnf,uuf50-218,UNSAT,271,0,,zero_decisions
kissat,uuf50-0679.cnf,uuf50-218,UNSAT,341,0,,zero_decisions
kissat,uuf50-0199.cnf,uuf50-218,UNSAT,293,0,,zero_decisions
kissat,uuf50-0530.cnf,uuf50-218,UNSAT,292,0,,zero_decisions
kissat,uuf50-0202.cnf,uuf50-218,UNSAT,310,0,,zero_decisions
kissat,uuf50-0204.cnf,uuf50-218,UNSAT,226,0,,zero_decisions
kissat,uuf50-0614.cnf,uuf50-218,UNSAT,288,0,,zero_decisions
kissat,uuf50-0788.cnf,uuf50-218,UNSAT,258,0,,zero_decisions
kissat,uuf50-0365.cnf,uuf50-218,UNSAT,326,0,,zero_decisions
kissat,uuf50-0117.cnf,uuf50-218,UNSAT,336,0,,zero_decisions
kissat,uuf50-070.cnf,uuf50-218,UNSAT,241,0,,zero_decisions
kissat,uuf50-0265.cnf,uuf50-218,UNSAT,297,0,,zero_decisions
kissat,uuf50-0729.cnf,uuf50-218,UNSAT,262,0,,zero_decisions
kissat,uuf50-04.cnf,uuf50-218,UNSAT,276,0,,zero_decisions
